bytes_in,bytes_out,destination.bytes,source.bytes,network.bytes,event.duration,source.ip,destination.ip,source.port,network.packets,destination.port,attack
551.0,953.0,953.0,551.0,1504.0,5115949254.0,127.0.0.1,127.0.0.1,40498.0,10,80.0,0.0
483.0,818.0,818.0,483.0,1301.0,161249.0,127.0.0.1,127.0.0.1,37590.0,7,80.0,0.0
735.0,1460.0,1460.0,735.0,2195.0,1135059.0,123.123.123.4,123.123.123.123,37830.0,10,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,352969.0,10.10.10.10,10.10.10.20,57248.0,14,3306.0,0.0
621.0,546.0,546.0,621.0,1167.0,115730.0,10.10.10.10,10.10.10.20,57258.0,13,3306.0,0.0
1548.0,3687.0,3687.0,1548.0,5235.0,1318934.0,123.123.123.4,123.123.123.123,37834.0,15,80.0,0.0
1011.0,1633.0,1633.0,1011.0,2644.0,562096.0,10.10.10.10,10.10.10.20,57260.0,18,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,472346.0,10.10.10.10,10.10.10.20,57262.0,12,3306.0,0.0
816.0,2203.0,2203.0,816.0,3019.0,573400.0,123.123.123.4,123.123.123.123,37848.0,10,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,226620.0,10.10.10.10,10.10.10.20,57276.0,14,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,259450.0,10.10.10.10,10.10.10.20,57290.0,12,3306.0,0.0
801.0,2566.0,2566.0,801.0,3367.0,202700.0,123.123.123.4,123.123.123.123,37864.0,10,80.0,0.0
801.0,3161.0,3161.0,801.0,3962.0,201960.0,123.123.123.4,123.123.123.123,37880.0,10,80.0,0.0
1255.0,1754.0,1754.0,1255.0,3009.0,664199.0,123.123.123.4,123.123.123.123,37890.0,12,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,216369.0,10.10.10.10,10.10.10.20,57296.0,14,3306.0,0.0
621.0,546.0,546.0,621.0,1167.0,236340.0,10.10.10.10,10.10.10.20,57306.0,13,3306.0,0.0
160.0,0.0,0.0,160.0,160.0,8540.0,127.0.0.1,127.0.0.11,48281.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,38870.0,127.0.0.11,127.0.0.1,53.0,2,48281.0,0.0
160.0,0.0,0.0,160.0,160.0,7010.0,127.0.0.1,127.0.0.11,43115.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26080.0,127.0.0.11,127.0.0.1,53.0,2,43115.0,0.0
160.0,0.0,0.0,160.0,160.0,7180.0,127.0.0.1,127.0.0.11,47758.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,34420.0,127.0.0.11,127.0.0.1,53.0,2,47758.0,0.0
160.0,0.0,0.0,160.0,160.0,35160.0,127.0.0.1,127.0.0.11,56326.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26740.0,127.0.0.11,127.0.0.1,53.0,2,56326.0,0.0
160.0,0.0,0.0,160.0,160.0,7180.0,127.0.0.1,127.0.0.11,53478.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,20710.0,127.0.0.11,127.0.0.1,53.0,2,53478.0,0.0
160.0,0.0,0.0,160.0,160.0,7640.0,127.0.0.1,127.0.0.11,49308.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,1848321.0,127.0.0.11,127.0.0.1,53.0,2,49308.0,0.0
160.0,0.0,0.0,160.0,160.0,16050.0,127.0.0.1,127.0.0.11,48686.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,57120.0,127.0.0.11,127.0.0.1,53.0,2,48686.0,0.0
160.0,0.0,0.0,160.0,160.0,16380.0,127.0.0.1,127.0.0.11,44144.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,159920.0,127.0.0.11,127.0.0.1,53.0,2,44144.0,0.0
160.0,0.0,0.0,160.0,160.0,14390.0,127.0.0.1,127.0.0.11,43240.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,52440.0,127.0.0.11,127.0.0.1,53.0,2,43240.0,0.0
160.0,0.0,0.0,160.0,160.0,73880.0,127.0.0.1,127.0.0.11,51362.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,67170.0,127.0.0.11,127.0.0.1,53.0,2,51362.0,0.0
160.0,0.0,0.0,160.0,160.0,7480.0,127.0.0.1,127.0.0.11,55238.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,33280.0,127.0.0.11,127.0.0.1,53.0,2,55238.0,0.0
160.0,0.0,0.0,160.0,160.0,7410.0,127.0.0.1,127.0.0.11,42113.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,34120.0,127.0.0.11,127.0.0.1,53.0,2,42113.0,0.0
160.0,0.0,0.0,160.0,160.0,9560.0,127.0.0.1,127.0.0.11,42686.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,27010.0,127.0.0.11,127.0.0.1,53.0,2,42686.0,0.0
160.0,0.0,0.0,160.0,160.0,6870.0,127.0.0.1,127.0.0.11,58802.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,24570.0,127.0.0.11,127.0.0.1,53.0,2,58802.0,0.0
160.0,0.0,0.0,160.0,160.0,62940.0,127.0.0.1,127.0.0.11,36094.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,32440.0,127.0.0.11,127.0.0.1,53.0,2,36094.0,0.0
160.0,0.0,0.0,160.0,160.0,32660.0,127.0.0.1,127.0.0.11,39702.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,28210.0,127.0.0.11,127.0.0.1,53.0,2,39702.0,0.0
160.0,0.0,0.0,160.0,160.0,602609.0,127.0.0.1,127.0.0.11,47666.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,42430.0,127.0.0.11,127.0.0.1,53.0,2,47666.0,0.0
160.0,0.0,0.0,160.0,160.0,32930.0,127.0.0.1,127.0.0.11,47381.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,28150.0,127.0.0.11,127.0.0.1,53.0,2,47381.0,0.0
160.0,0.0,0.0,160.0,160.0,36540.0,127.0.0.1,127.0.0.11,34604.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,403450.0,127.0.0.11,127.0.0.1,53.0,2,34604.0,0.0
160.0,0.0,0.0,160.0,160.0,34430.0,127.0.0.1,127.0.0.11,48877.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26710.0,127.0.0.11,127.0.0.1,53.0,2,48877.0,0.0
160.0,0.0,0.0,160.0,160.0,114260.0,127.0.0.1,127.0.0.11,34651.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,38100.0,127.0.0.11,127.0.0.1,53.0,2,34651.0,0.0
160.0,0.0,0.0,160.0,160.0,42440.0,127.0.0.1,127.0.0.11,33294.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,34630.0,127.0.0.11,127.0.0.1,53.0,2,33294.0,0.0
160.0,0.0,0.0,160.0,160.0,526269.0,127.0.0.1,127.0.0.11,58032.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,38280.0,127.0.0.11,127.0.0.1,53.0,2,58032.0,0.0
160.0,0.0,0.0,160.0,160.0,7330.0,127.0.0.1,127.0.0.11,57391.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,25000.0,127.0.0.11,127.0.0.1,53.0,2,57391.0,0.0
160.0,0.0,0.0,160.0,160.0,40430.0,127.0.0.1,127.0.0.11,40543.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,470710.0,127.0.0.11,127.0.0.1,53.0,2,40543.0,0.0
160.0,0.0,0.0,160.0,160.0,36150.0,127.0.0.1,127.0.0.11,34742.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26830.0,127.0.0.11,127.0.0.1,53.0,2,34742.0,0.0
160.0,0.0,0.0,160.0,160.0,150680.0,127.0.0.1,127.0.0.11,44766.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,63820.0,127.0.0.11,127.0.0.1,53.0,2,44766.0,0.0
160.0,0.0,0.0,160.0,160.0,1232446.0,127.0.0.1,127.0.0.11,54107.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,158170.0,127.0.0.11,127.0.0.1,53.0,2,54107.0,0.0
160.0,0.0,0.0,160.0,160.0,5774091.0,127.0.0.1,127.0.0.11,52482.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,100160.0,127.0.0.11,127.0.0.1,53.0,2,52482.0,0.0
160.0,0.0,0.0,160.0,160.0,44710.0,127.0.0.1,127.0.0.11,45450.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,42650.0,127.0.0.11,127.0.0.1,53.0,2,45450.0,0.0
160.0,0.0,0.0,160.0,160.0,357680.0,127.0.0.1,127.0.0.11,36986.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,51660.0,127.0.0.11,127.0.0.1,53.0,2,36986.0,0.0
160.0,0.0,0.0,160.0,160.0,41950.0,127.0.0.1,127.0.0.11,33907.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,27730.0,127.0.0.11,127.0.0.1,53.0,2,33907.0,0.0
160.0,0.0,0.0,160.0,160.0,68790.0,127.0.0.1,127.0.0.11,54011.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,49890.0,127.0.0.11,127.0.0.1,53.0,2,54011.0,0.0
160.0,0.0,0.0,160.0,160.0,12080.0,127.0.0.1,127.0.0.11,56563.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,40050.0,127.0.0.11,127.0.0.1,53.0,2,56563.0,0.0
160.0,0.0,0.0,160.0,160.0,7090.0,127.0.0.1,127.0.0.11,60732.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,29450.0,127.0.0.11,127.0.0.1,53.0,2,60732.0,0.0
160.0,0.0,0.0,160.0,160.0,34390.0,127.0.0.1,127.0.0.11,57109.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26120.0,127.0.0.11,127.0.0.1,53.0,2,57109.0,0.0
160.0,0.0,0.0,160.0,160.0,6420.0,127.0.0.1,127.0.0.11,55713.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,22080.0,127.0.0.11,127.0.0.1,53.0,2,55713.0,0.0
160.0,0.0,0.0,160.0,160.0,30779.0,127.0.0.1,127.0.0.11,48421.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,25830.0,127.0.0.11,127.0.0.1,53.0,2,48421.0,0.0
13211371.0,235957.0,235957.0,13211371.0,13447328.0,456000152231.0,10.10.10.10,10.10.10.110,60588.0,4001,9200.0,0.0
13917468.0,300786.0,300786.0,13917468.0,14218254.0,456512552322.0,10.10.10.10,10.10.10.110,50850.0,4539,9200.0,0.0
1091860.0,57625.0,57625.0,1091860.0,1149485.0,446848184744.0,10.10.10.10,10.10.10.110,48224.0,665,9200.0,0.0
1360.0,445.0,445.0,1360.0,1805.0,12799865130.0,123.123.123.123,123.123.123.250,57802.0,12,9002.0,0.0
72.0,0.0,0.0,72.0,72.0,0.0,fe80::4a7:2ff:fe5e:a14f,ff02::2,0.0,1,0.0,0.0
535631.0,32397.0,32397.0,535631.0,568028.0,420356626044.0,10.10.10.30,10.10.10.110,60192.0,344,9200.0,0.0
914578.0,52428.0,52428.0,914578.0,967006.0,420352553477.0,10.10.10.30,10.10.10.110,60450.0,555,9200.0,0.0
277937.0,11473.0,11473.0,277937.0,289410.0,150524997923.0,10.10.10.30,10.10.10.110,47640.0,176,9200.0,0.0
3785.0,3283.0,3283.0,3785.0,7068.0,322720.0,10.10.10.3,10.10.10.30,59312.0,38,445.0,0.0
72.0,0.0,0.0,72.0,72.0,0.0,fe80::7026:acff:fec4:28aa,ff02::2,0.0,1,0.0,0.0
432.0,611.0,611.0,432.0,1043.0,111180.0,127.0.0.1,127.0.0.1,35868.0,11,3306.0,0.0
432.0,611.0,611.0,432.0,1043.0,97570.0,127.0.0.1,127.0.0.1,48846.0,11,3306.0,0.0
697.0,557.0,557.0,697.0,1254.0,307800.0,10.10.10.10,10.10.10.20,51124.0,14,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,128700.0,10.10.10.10,10.10.10.20,51138.0,12,3306.0,0.0
1011.0,1633.0,1633.0,1011.0,2644.0,275940.0,10.10.10.10,10.10.10.20,51150.0,18,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,210460.0,10.10.10.10,10.10.10.20,51154.0,12,3306.0,0.0
737.0,867.0,867.0,737.0,1604.0,596259.0,10.10.10.10,10.10.10.20,51160.0,16,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,142880.0,10.10.10.10,10.10.10.20,51174.0,12,3306.0,0.0
629.0,625.0,625.0,629.0,1254.0,156340.0,10.10.10.10,10.10.10.20,51178.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,103560.0,10.10.10.10,10.10.10.20,51194.0,12,3306.0,0.0
629.0,625.0,625.0,629.0,1254.0,155590.0,10.10.10.10,10.10.10.20,51204.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,103380.0,10.10.10.10,10.10.10.20,51210.0,12,3306.0,0.0
432.0,611.0,611.0,432.0,1043.0,69219.0,127.0.0.1,127.0.0.1,59450.0,11,3306.0,0.0
697.0,557.0,557.0,697.0,1254.0,266760.0,10.10.10.10,10.10.10.20,51218.0,14,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,129990.0,10.10.10.10,10.10.10.20,51232.0,12,3306.0,0.0
1079.0,1565.0,1565.0,1079.0,2644.0,240169.0,10.10.10.10,10.10.10.20,51236.0,18,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,168379.0,10.10.10.10,10.10.10.20,51240.0,12,3306.0,0.0
629.0,625.0,625.0,629.0,1254.0,1913190.0,10.10.10.10,10.10.10.20,51246.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,506810.0,10.10.10.10,10.10.10.20,51248.0,12,3306.0,0.0
629.0,625.0,625.0,629.0,1254.0,846748.0,10.10.10.10,10.10.10.20,51264.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,606219.0,10.10.10.10,10.10.10.20,51268.0,12,3306.0,0.0
629.0,625.0,625.0,629.0,1254.0,1824424.0,10.10.10.10,10.10.10.20,51280.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,1376005.0,10.10.10.10,10.10.10.20,51284.0,12,3306.0,0.0
697.0,557.0,557.0,697.0,1254.0,488249.0,10.10.10.10,10.10.10.20,55270.0,14,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,258660.0,10.10.10.10,10.10.10.20,55282.0,12,3306.0,0.0
1011.0,1633.0,1633.0,1011.0,2644.0,378790.0,10.10.10.10,10.10.10.20,55292.0,18,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,206049.0,10.10.10.10,10.10.10.20,55308.0,12,3306.0,0.0
805.0,799.0,799.0,805.0,1604.0,590620.0,10.10.10.10,10.10.10.20,55310.0,16,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,136240.0,10.10.10.10,10.10.10.20,55314.0,12,3306.0,0.0
697.0,557.0,557.0,697.0,1254.0,209683.0,10.10.10.10,10.10.10.20,55320.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,184744.0,10.10.10.10,10.10.10.20,55330.0,12,3306.0,0.0
697.0,557.0,557.0,697.0,1254.0,351540.0,10.10.10.10,10.10.10.20,55344.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,231480.0,10.10.10.10,10.10.10.20,55346.0,12,3306.0,0.0
432.0,611.0,611.0,432.0,1043.0,170679.0,127.0.0.1,127.0.0.1,45330.0,11,3306.0,0.0
432.0,611.0,611.0,432.0,1043.0,114950.0,127.0.0.1,127.0.0.1,44996.0,11,3306.0,0.0
3010181.0,77987.0,77987.0,3010181.0,3088168.0,459775803704.0,10.10.10.20,10.10.10.110,56600.0,959,9200.0,0.0
981002.0,54276.0,54276.0,981002.0,1035278.0,460287344257.0,10.10.10.20,10.10.10.110,56606.0,591,9200.0,0.0
72.0,0.0,0.0,72.0,72.0,0.0,fe80::11:48ff:fe86:2f5b,ff02::2,0.0,1,0.0,0.0
551.0,954.0,954.0,551.0,1505.0,4835927199.0,127.0.0.1,127.0.0.1,44498.0,10,80.0,0.0
551.0,957.0,957.0,551.0,1508.0,5120151347.0,127.0.0.1,127.0.0.1,45554.0,10,80.0,0.0
551.0,956.0,956.0,551.0,1507.0,5124256130.0,127.0.0.1,127.0.0.1,40314.0,10,80.0,0.0
735.0,1463.0,1463.0,735.0,2198.0,703729.0,123.123.123.2,123.123.123.123,34548.0,10,80.0,0.0
697.0,557.0,557.0,697.0,1254.0,269329.0,10.10.10.10,10.10.10.20,51124.0,14,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,248940.0,10.10.10.10,10.10.10.20,51138.0,12,3306.0,0.0
1548.0,3687.0,3687.0,1548.0,5235.0,1028218.0,123.123.123.2,123.123.123.123,34552.0,15,80.0,0.0
1011.0,1633.0,1633.0,1011.0,2644.0,289810.0,10.10.10.10,10.10.10.20,51150.0,18,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,167120.0,10.10.10.10,10.10.10.20,51154.0,12,3306.0,0.0
939.0,23530.0,23530.0,939.0,24469.0,913339.0,123.123.123.2,123.123.123.123,34564.0,14,80.0,0.0
814.0,2242.0,2242.0,814.0,3056.0,3602939.0,123.123.123.2,123.123.123.123,34568.0,10,80.0,0.0
737.0,867.0,867.0,737.0,1604.0,2540341.0,10.10.10.10,10.10.10.20,51160.0,16,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,688099.0,10.10.10.10,10.10.10.20,51174.0,12,3306.0,0.0
819.0,1978.0,1978.0,819.0,2797.0,2255137.0,123.123.123.2,123.123.123.123,34578.0,10,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,930799.0,10.10.10.10,10.10.10.20,51178.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,332520.0,10.10.10.10,10.10.10.20,51194.0,12,3306.0,0.0
1255.0,1752.0,1752.0,1255.0,3007.0,3470470.0,123.123.123.2,123.123.123.123,34590.0,12,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,1239778.0,10.10.10.10,10.10.10.20,51204.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,881439.0,10.10.10.10,10.10.10.20,51210.0,12,3306.0,0.0
735.0,1460.0,1460.0,735.0,2195.0,1745118.0,123.123.123.4,123.123.123.123,41266.0,10,80.0,0.0
697.0,557.0,557.0,697.0,1254.0,1382208.0,10.10.10.10,10.10.10.20,51218.0,14,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,554459.0,10.10.10.10,10.10.10.20,51232.0,12,3306.0,0.0
1548.0,3687.0,3687.0,1548.0,5235.0,1594357.0,123.123.123.4,123.123.123.123,41272.0,15,80.0,0.0
1079.0,1565.0,1565.0,1079.0,2644.0,297660.0,10.10.10.10,10.10.10.20,51236.0,18,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,807649.0,10.10.10.10,10.10.10.20,51240.0,12,3306.0,0.0
939.0,23525.0,23525.0,939.0,24464.0,524182629.0,123.123.123.4,123.123.123.123,41280.0,14,80.0,0.0
819.0,3875.0,3875.0,819.0,4694.0,657059.0,123.123.123.4,123.123.123.123,41290.0,10,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,237430.0,10.10.10.10,10.10.10.20,51246.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,111320.0,10.10.10.10,10.10.10.20,51248.0,12,3306.0,0.0
816.0,1795.0,1795.0,816.0,2611.0,1214909.0,123.123.123.4,123.123.123.123,41294.0,10,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,229980.0,10.10.10.10,10.10.10.20,51264.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,223660.0,10.10.10.10,10.10.10.20,51268.0,12,3306.0,0.0
1255.0,1753.0,1753.0,1255.0,3008.0,1370299.0,123.123.123.4,123.123.123.123,41300.0,12,80.0,0.0
629.0,625.0,625.0,629.0,1254.0,221489.0,10.10.10.10,10.10.10.20,51280.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,102699.0,10.10.10.10,10.10.10.20,51284.0,12,3306.0,0.0
551.0,950.0,950.0,551.0,1501.0,5112382381.0,127.0.0.1,127.0.0.1,34172.0,10,80.0,0.0
735.0,1462.0,1462.0,735.0,2197.0,682209.0,123.123.123.3,123.123.123.123,50452.0,10,80.0,0.0
697.0,557.0,557.0,697.0,1254.0,279389.0,10.10.10.10,10.10.10.20,55270.0,14,3306.0,0.0
621.0,478.0,478.0,621.0,1099.0,116340.0,10.10.10.10,10.10.10.20,55282.0,12,3306.0,0.0
1548.0,3687.0,3687.0,1548.0,5235.0,1702847.0,123.123.123.3,123.123.123.123,50460.0,15,80.0,0.0
1011.0,1633.0,1633.0,1011.0,2644.0,284170.0,10.10.10.10,10.10.10.20,55292.0,18,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,169450.0,10.10.10.10,10.10.10.20,55308.0,12,3306.0,0.0
814.0,2242.0,2242.0,814.0,3056.0,3046036.0,123.123.123.3,123.123.123.123,50470.0,10,80.0,0.0
805.0,799.0,799.0,805.0,1604.0,258209.0,10.10.10.10,10.10.10.20,55310.0,16,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,130610.0,10.10.10.10,10.10.10.20,55314.0,12,3306.0,0.0
801.0,2615.0,2615.0,801.0,3416.0,1835987.0,123.123.123.3,123.123.123.123,50474.0,10,80.0,0.0
814.0,2149.0,2149.0,814.0,2963.0,4103722.0,123.123.123.3,123.123.123.123,50484.0,10,80.0,0.0
697.0,557.0,557.0,697.0,1254.0,1874975.0,10.10.10.10,10.10.10.20,55320.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,1788147.0,10.10.10.10,10.10.10.20,55330.0,12,3306.0,0.0
1255.0,1753.0,1753.0,1255.0,3008.0,6804092.0,123.123.123.3,123.123.123.123,50492.0,12,80.0,0.0
697.0,557.0,557.0,697.0,1254.0,556941.0,10.10.10.10,10.10.10.20,55344.0,14,3306.0,0.0
553.0,546.0,546.0,553.0,1099.0,108860.0,10.10.10.10,10.10.10.20,55346.0,12,3306.0,0.0
551.0,956.0,956.0,551.0,1507.0,5408180004.0,127.0.0.1,127.0.0.1,52774.0,10,80.0,0.0
483.0,817.0,817.0,483.0,1300.0,193880.0,127.0.0.1,127.0.0.1,40498.0,7,80.0,0.0
160.0,0.0,0.0,160.0,160.0,8540.0,127.0.0.1,127.0.0.11,48281.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,38870.0,127.0.0.11,127.0.0.1,53.0,2,48281.0,0.0
160.0,0.0,0.0,160.0,160.0,7010.0,127.0.0.1,127.0.0.11,43115.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26080.0,127.0.0.11,127.0.0.1,53.0,2,43115.0,0.0
160.0,0.0,0.0,160.0,160.0,7180.0,127.0.0.1,127.0.0.11,47758.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,34420.0,127.0.0.11,127.0.0.1,53.0,2,47758.0,0.0
160.0,0.0,0.0,160.0,160.0,35160.0,127.0.0.1,127.0.0.11,56326.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26740.0,127.0.0.11,127.0.0.1,53.0,2,56326.0,0.0
160.0,0.0,0.0,160.0,160.0,7180.0,127.0.0.1,127.0.0.11,53478.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,20710.0,127.0.0.11,127.0.0.1,53.0,2,53478.0,0.0
160.0,0.0,0.0,160.0,160.0,7640.0,127.0.0.1,127.0.0.11,49308.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,1848321.0,127.0.0.11,127.0.0.1,53.0,2,49308.0,0.0
160.0,0.0,0.0,160.0,160.0,16050.0,127.0.0.1,127.0.0.11,48686.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,57120.0,127.0.0.11,127.0.0.1,53.0,2,48686.0,0.0
160.0,0.0,0.0,160.0,160.0,16380.0,127.0.0.1,127.0.0.11,44144.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,159920.0,127.0.0.11,127.0.0.1,53.0,2,44144.0,0.0
160.0,0.0,0.0,160.0,160.0,14390.0,127.0.0.1,127.0.0.11,43240.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,52440.0,127.0.0.11,127.0.0.1,53.0,2,43240.0,0.0
160.0,0.0,0.0,160.0,160.0,73880.0,127.0.0.1,127.0.0.11,51362.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,67170.0,127.0.0.11,127.0.0.1,53.0,2,51362.0,0.0
160.0,0.0,0.0,160.0,160.0,7480.0,127.0.0.1,127.0.0.11,55238.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,33280.0,127.0.0.11,127.0.0.1,53.0,2,55238.0,0.0
160.0,0.0,0.0,160.0,160.0,7410.0,127.0.0.1,127.0.0.11,42113.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,34120.0,127.0.0.11,127.0.0.1,53.0,2,42113.0,0.0
160.0,0.0,0.0,160.0,160.0,9560.0,127.0.0.1,127.0.0.11,42686.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,27010.0,127.0.0.11,127.0.0.1,53.0,2,42686.0,0.0
160.0,0.0,0.0,160.0,160.0,6870.0,127.0.0.1,127.0.0.11,58802.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,24570.0,127.0.0.11,127.0.0.1,53.0,2,58802.0,0.0
160.0,0.0,0.0,160.0,160.0,62940.0,127.0.0.1,127.0.0.11,36094.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,32440.0,127.0.0.11,127.0.0.1,53.0,2,36094.0,0.0
160.0,0.0,0.0,160.0,160.0,32660.0,127.0.0.1,127.0.0.11,39702.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,28210.0,127.0.0.11,127.0.0.1,53.0,2,39702.0,0.0
160.0,0.0,0.0,160.0,160.0,602609.0,127.0.0.1,127.0.0.11,47666.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,42430.0,127.0.0.11,127.0.0.1,53.0,2,47666.0,0.0
160.0,0.0,0.0,160.0,160.0,32930.0,127.0.0.1,127.0.0.11,47381.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,28150.0,127.0.0.11,127.0.0.1,53.0,2,47381.0,0.0
160.0,0.0,0.0,160.0,160.0,36540.0,127.0.0.1,127.0.0.11,34604.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,403450.0,127.0.0.11,127.0.0.1,53.0,2,34604.0,0.0
160.0,0.0,0.0,160.0,160.0,34430.0,127.0.0.1,127.0.0.11,48877.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,26710.0,127.0.0.11,127.0.0.1,53.0,2,48877.0,0.0
160.0,0.0,0.0,160.0,160.0,114260.0,127.0.0.1,127.0.0.11,34651.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,38100.0,127.0.0.11,127.0.0.1,53.0,2,34651.0,0.0
160.0,0.0,0.0,160.0,160.0,42440.0,127.0.0.1,127.0.0.11,33294.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,34630.0,127.0.0.11,127.0.0.1,53.0,2,33294.0,0.0
160.0,0.0,0.0,160.0,160.0,526269.0,127.0.0.1,127.0.0.11,58032.0,2,53420.0,0.0
161.0,0.0,0.0,161.0,161.0,38280.0,127.0.0.11,127.0.0.1,53.0,2,58032.0,0.0
